date,time,username,diggCount,text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data,clean_text
2025-07-04,16:59:00,herlindwie0,0,padahl aku rabu kesana panas poll,padahl aku rabu kesana panas poll,padahl aku rabu kesana panas poll,padahal aku rabu kesana panas poll,"['padahal', 'aku', 'rabu', 'kesana', 'panas', 'poll']","['rabu', 'kesana', 'panas', 'poll']",rabu kesana panas poll,padahl aku rabu kesana panas poll
2024-06-05,08:28:00,emmaratna85,0,aq wong batu seng gorong tau rono blas,aq wong batu seng gorong tau rono blas,aq wong batu seng gorong tau rono blas,aku wong batu seng gorong tau rono blas,"['aku', 'wong', 'batu', 'seng', 'gorong', 'tau', 'rono', 'blas']","['batu', 'seng', 'gorong', 'tau', 'rono', 'blas']",batu seng gorong tau rono blas,aq wong batu seng gorong tau rono blas
2024-06-04,22:13:00,dsnilla,0,Ini kapan? Kemarin belanja pagi jg gk gini,Ini kapan Kemarin belanja pagi jg gk gini,ini kapan kemarin belanja pagi jg gk gini,ini kapan kemarin belanja pagi juga tidak begini,"['ini', 'kapan', 'kemarin', 'belanja', 'pagi', 'juga', 'tidak', 'begini']","['kemarin', 'belanja', 'pagi']",kemarin belanja pagi,ini kapan kemarin belanja pagi jg gk gini
2024-06-03,13:09:00,retnoendahsetyowati,0,jam brp ini,jam brp ini,jam brp ini,jam berapa ini,"['jam', 'berapa', 'ini']",['jam'],jam,jam brp ini
2024-06-03,19:26:00,ahsann.creative,0,Jam berapa ini bang?,Jam berapa ini bang,jam berapa ini bang,jam berapa ini abang,"['jam', 'berapa', 'ini', 'abang']","['jam', 'abang']",jam abang,jam berapa ini bang
2025-07-04,21:34:00,may_aistar,0,santera aman g kak ?,santera aman g kak ,santera aman g kak ,santera aman tidak kak,"['santera', 'aman', 'tidak', 'kak']","['santera', 'aman', 'kak']",santera aman kak,santera aman g kak
2025-07-04,09:00:00,ratucahaya.adil,0,kucing jalanan yang disana apa baik baik saja iya kasihan pastinya kelaparan dan dingin,kucing jalanan yang disana apa baik baik saja iya kasihan pastinya kelaparan dan dingin,kucing jalanan yang disana apa baik baik saja iya kasihan pastinya kelaparan dan dingin,kucing jalanan yang disana apa baik baik saja iya kasihan pastinya kelaparan dan dingin,"['kucing', 'jalanan', 'yang', 'disana', 'apa', 'baik', 'baik', 'saja', 'iya', 'kasihan', 'pastinya', 'kelaparan', 'dan', 'dingin']","['kucing', 'jalanan', 'disana', 'iya', 'kasihan', 'pastinya', 'kelaparan', 'dingin']",kucing jalan sana iya kasihan pasti lapar dingin,kucing jalanan yang disana apa baik baik saja iya kasihan pastinya kelaparan dan dingin
2025-07-04,20:25:00,nourja233,0,kalo cuaca saat ini gimana kak?? soalnya besok subuh sy dan rombongan OTW batu Santera,kalo cuaca saat ini gimana kak soalnya besok subuh sy dan rombongan OTW batu Santera,kalo cuaca saat ini gimana kak soalnya besok subuh sy dan rombongan otw batu santera,kalau cuaca saat ini bagaimana kak soalnya besok subuh saya dan rombongan otw batu santera,"['kalau', 'cuaca', 'saat', 'ini', 'bagaimana', 'kak', 'soalnya', 'besok', 'subuh', 'saya', 'dan', 'rombongan', 'otw', 'batu', 'santera']","['cuaca', 'kak', 'besok', 'subuh', 'rombongan', 'otw', 'batu', 'santera']",cuaca kak besok subuh rombong otw batu santera,kalo cuaca saat ini gimana kak soalnya besok subuh sy dan rombongan otw batu santera
2024-06-05,10:23:00,sinnaibnu,0,Gak pernah lihat yg kayak gini kalau ke pasar itu,Gak pernah lihat yg kayak gini kalau ke pasar itu,gak pernah lihat yg kayak gini kalau ke pasar itu,tidak pernah lihat yang kayak begini kalau ke pasar itu,"['tidak', 'pernah', 'lihat', 'yang', 'kayak', 'begini', 'kalau', 'ke', 'pasar', 'itu']","['lihat', 'kayak', 'pasar']",lihat kayak pasar,gak pernah lihat yg kayak gini kalau ke pasar itu
2024-06-03,08:29:00,nabih4aa_,0,mhn maaf bertnya...ini kan area parkir n sdh disediakan tempat buat jualan knpa diluar ya,mhn maaf bertnyaini kan area parkir n sdh disediakan tempat buat jualan knpa diluar ya,mhn maaf bertnyaini kan area parkir n sdh disediakan tempat buat jualan knpa diluar ya,mhn maaf bertnyaini kan area parkir n sudah disediakan tempat buat jualan kenapa diluar ya,"['mhn', 'maaf', 'bertnyaini', 'kan', 'area', 'parkir', 'n', 'sudah', 'disediakan', 'tempat', 'buat', 'jualan', 'kenapa', 'diluar', 'ya']","['mhn', 'maaf', 'bertnyaini', 'area', 'parkir', 'n', 'disediakan', 'jualan', 'diluar', 'ya']",mhn maaf bertnyaini area parkir n sedia jual luar ya,mhn maaf bertnyaini kan area parkir n sdh disediakan tempat buat jualan knpa diluar ya
2024-06-05,13:57:00,narendra_altamafiqri,0,"muter2 ng pasar batu... kesel e jan ura umom... ujung2 e gk sido blonjo, gur ng puja sera tku sop buah 😌😌😌😌",muter ng pasar batu kesel e jan ura umom ujung e gk sido blonjo gur ng puja sera tku sop buah ,muter ng pasar batu kesel e jan ura umom ujung e gk sido blonjo gur ng puja sera tku sop buah ,muter ng pasar batu kesel e jangan ura umom ujung e tidak sido blonjo gur ng puja sera tku sop buah,"['muter', 'ng', 'pasar', 'batu', 'kesel', 'e', 'jangan', 'ura', 'umom', 'ujung', 'e', 'tidak', 'sido', 'blonjo', 'gur', 'ng', 'puja', 'sera', 'tku', 'sop', 'buah']","['muter', 'ng', 'pasar', 'batu', 'kesel', 'e', 'ura', 'umom', 'ujung', 'e', 'sido', 'blonjo', 'gur', 'ng', 'puja', 'sera', 'tku', 'sop', 'buah']",muter ng pasar batu kesel e ura umom ujung e sido blonjo gur ng puja sera tku sop buah,muter ng pasar batu kesel e jan ura umom ujung e gk sido blonjo gur ng puja sera tku sop buah
2024-06-03,22:20:00,avayyyy_,0,rapine ngene rek pasarku,rapine ngene rek pasarku,rapine ngene rek pasarku,rapine ngene rek pasarku,"['rapine', 'ngene', 'rek', 'pasarku']","['rapine', 'ngene', 'rek', 'pasarku']",rapine ngene rek pasar,rapine ngene rek pasarku
2024-06-03,08:14:00,rimaerdin25,0,kangen batu malang 🥰,kangen batu malang ,kangen batu malang ,kangen batu malang,"['kangen', 'batu', 'malang']","['kangen', 'batu', 'malang']",kangen batu malang,kangen batu malang
2024-06-03,10:19:00,babut238,0,kok gak dek bangunan anyar mas?,kok gak dek bangunan anyar mas,kok gak dek bangunan anyar mas,kok tidak dek bangunan anyar mas,"['kok', 'tidak', 'dek', 'bangunan', 'anyar', 'mas']","['dek', 'bangunan', 'anyar', 'mas']",dek bangun anyar mas,kok gak dek bangunan anyar mas
2025-03-18,15:12:00,taumbethik,0,"BPK wali kota kota batu yg sangat saya hormati tolong jaga keadilan sosial bagi seluruh rakyat batu jangan tebang pilih ya pak,,",BPK wali kota kota batu yg sangat saya hormati tolong jaga keadilan sosial bagi seluruh rakyat batu jangan tebang pilih ya pak,bpk wali kota kota batu yg sangat saya hormati tolong jaga keadilan sosial bagi seluruh rakyat batu jangan tebang pilih ya pak,bpk wali kota kota batu yang sangat saya hormati tolong jaga keadilan sosial bagi seluruh rakyat batu jangan tebang pilih ya pak,"['bpk', 'wali', 'kota', 'kota', 'batu', 'yang', 'sangat', 'saya', 'hormati', 'tolong', 'jaga', 'keadilan', 'sosial', 'bagi', 'seluruh', 'rakyat', 'batu', 'jangan', 'tebang', 'pilih', 'ya', 'pak']","['bpk', 'wali', 'kota', 'kota', 'batu', 'hormati', 'tolong', 'jaga', 'keadilan', 'sosial', 'rakyat', 'batu', 'tebang', 'pilih', 'ya']",bpk wali kota kota batu hormat tolong jaga adil sosial rakyat batu tebang pilih ya,bpk wali kota kota batu yg sangat saya hormati tolong jaga keadilan sosial bagi seluruh rakyat batu jangan tebang pilih ya pak
2025-03-06,10:29:00,andikabudii,0,dibuka lapangan kerja di Balaikota pak biar ga orang lain kota batu yg kerja d situ😭😭,dibuka lapangan kerja di Balaikota pak biar ga orang lain kota batu yg kerja d situ,dibuka lapangan kerja di balaikota pak biar ga orang lain kota batu yg kerja d situ,dibuka lapangan kerja di balaikota pak biar tidak orang lain kota batu yang kerja di situ,"['dibuka', 'lapangan', 'kerja', 'di', 'balaikota', 'pak', 'biar', 'tidak', 'orang', 'lain', 'kota', 'batu', 'yang', 'kerja', 'di', 'situ']","['dibuka', 'lapangan', 'kerja', 'balaikota', 'biar', 'orang', 'kota', 'batu', 'kerja', 'situ']",buka lapang kerja balaikota biar orang kota batu kerja situ,dibuka lapangan kerja di balaikota pak biar ga orang lain kota batu yg kerja d situ
2025-03-05,21:13:00,aivo_reyka,1,selamat bertugas pak nur dan mas heli🥰salam hangat dr para tenaga honda yg belum bisa jd p3k🥺semoga kami para honda R3 bisa bertemu dgn njenengan🤩 sehat selalu pasangan SAE,selamat bertugas pak nur dan mas helisalam hangat dr para tenaga honda yg belum bisa jd pksemoga kami para honda R bisa bertemu dgn njenengan sehat selalu pasangan SAE,selamat bertugas pak nur dan mas helisalam hangat dr para tenaga honda yg belum bisa jd pksemoga kami para honda r bisa bertemu dgn njenengan sehat selalu pasangan sae,selamat bertugas pak nur dan mas helisalam hangat dari para tenaga honda yang belum bisa jadi pksemoga kami para honda r bisa bertemu dengan njenengan sehat selalu pasangan sae,"['selamat', 'bertugas', 'pak', 'nur', 'dan', 'mas', 'helisalam', 'hangat', 'dari', 'para', 'tenaga', 'honda', 'yang', 'belum', 'bisa', 'jadi', 'pksemoga', 'kami', 'para', 'honda', 'r', 'bisa', 'bertemu', 'dengan', 'njenengan', 'sehat', 'selalu', 'pasangan', 'sae']","['selamat', 'bertugas', 'nur', 'mas', 'helisalam', 'hangat', 'tenaga', 'honda', 'pksemoga', 'honda', 'r', 'bertemu', 'njenengan', 'sehat', 'pasangan', 'sae']",selamat tugas nur mas helisalam hangat tenaga honda pksemoga honda r temu njenengan sehat pasang sae,selamat bertugas pak nur dan mas helisalam hangat dr para tenaga honda yg belum bisa jd pksemoga kami para honda r bisa bertemu dgn njenengan sehat selalu pasangan sae
2025-03-05,09:05:00,mujiati301,2,pak di kelurahan sy di kelurahan sisir sampah surih nimbang serumit iti yach buang sampah,pak di kelurahan sy di kelurahan sisir sampah surih nimbang serumit iti yach buang sampah,pak di kelurahan sy di kelurahan sisir sampah surih nimbang serumit iti yach buang sampah,pak di kelurahan saya di kelurahan sisir sampah surih nimbang serumit iti ya buang sampah,"['pak', 'di', 'kelurahan', 'saya', 'di', 'kelurahan', 'sisir', 'sampah', 'surih', 'nimbang', 'serumit', 'iti', 'ya', 'buang', 'sampah']","['kelurahan', 'kelurahan', 'sisir', 'sampah', 'surih', 'nimbang', 'serumit', 'iti', 'ya', 'buang', 'sampah']",lurah lurah sisir sampah surih nimbang rumit iti ya buang sampah,pak di kelurahan sy di kelurahan sisir sampah surih nimbang serumit iti yach buang sampah
2025-03-05,18:46:00,wiwinchyankzuly,1,selamat menjalankn amanah masyarakat kota batu... semoga batu ad perubahan baru dan smga msyarakt semkn sejahtera,selamat menjalankn amanah masyarakat kota batu semoga batu ad perubahan baru dan smga msyarakt semkn sejahtera,selamat menjalankn amanah masyarakat kota batu semoga batu ad perubahan baru dan smga msyarakt semkn sejahtera,selamat menjalankn amanah masyarakat kota batu semoga batu ada perubahan baru dan semoga msyarakt semkn sejahtera,"['selamat', 'menjalankn', 'amanah', 'masyarakat', 'kota', 'batu', 'semoga', 'batu', 'ada', 'perubahan', 'baru', 'dan', 'semoga', 'msyarakt', 'semkn', 'sejahtera']","['selamat', 'menjalankn', 'amanah', 'masyarakat', 'kota', 'batu', 'semoga', 'batu', 'perubahan', 'semoga', 'msyarakt', 'semkn', 'sejahtera']",selamat menjalankn amanah masyarakat kota batu moga batu ubah moga msyarakt semkn sejahtera,selamat menjalankn amanah masyarakat kota batu semoga batu ad perubahan baru dan smga msyarakt semkn sejahtera
2025-02-19,01:29:00,0edz25,0,up up up,up up up,up up up,up up up,"['up', 'up', 'up']","['up', 'up', 'up']",up up up,up up up
2025-03-05,10:54:00,yanti16288,0,SELAMAT BERKARYA BPK WALIKOTA SEHAT SLL DAN SENANTIASA DLM KEBERKAHAN ALLAH SAE,SELAMAT BERKARYA BPK WALIKOTA SEHAT SLL DAN SENANTIASA DLM KEBERKAHAN ALLAH SAE,selamat berkarya bpk walikota sehat sll dan senantiasa dlm keberkahan allah sae,selamat berkarya bpk walikota sehat selalu dan senantiasa dalam keberkahan allah sae,"['selamat', 'berkarya', 'bpk', 'walikota', 'sehat', 'selalu', 'dan', 'senantiasa', 'dalam', 'keberkahan', 'allah', 'sae']","['selamat', 'berkarya', 'bpk', 'walikota', 'sehat', 'senantiasa', 'keberkahan', 'allah', 'sae']",selamat karya bpk walikota sehat senantiasa berkah allah sae,selamat berkarya bpk walikota sehat sll dan senantiasa dlm keberkahan allah sae
2025-03-05,14:20:00,supartisuparti811,0,"Alhamdulillah..
mantaaappp....pak wali sehat"" eggeh pak ttp semangat...","Alhamdulillah
mantaaappppak wali sehat eggeh pak ttp semangat","alhamdulillah
mantaaappppak wali sehat eggeh pak ttp semangat",alhamdulillah mantaaappppak wali sehat eggeh pak tetap semangat,"['alhamdulillah', 'mantaaappppak', 'wali', 'sehat', 'eggeh', 'pak', 'tetap', 'semangat']","['alhamdulillah', 'mantaaappppak', 'wali', 'sehat', 'eggeh', 'semangat']",alhamdulillah mantaaappppak wali sehat eggeh semangat,alhamdulillah mantaaappppak wali sehat eggeh pak ttp semangat
2025-03-10,13:50:00,mirzarema,0,Bangga dan Bahagia sae,Bangga dan Bahagia sae,bangga dan bahagia sae,bangga dan bahagia sae,"['bangga', 'dan', 'bahagia', 'sae']","['bangga', 'bahagia', 'sae']",bangga bahagia sae,bangga dan bahagia sae
2025-03-05,12:42:00,sier6431,0,ayo pak wali .. bangun lapangan standar nasional di setiap desa sae. 🤲🤲,ayo pak wali  bangun lapangan standar nasional di setiap desa sae ,ayo pak wali  bangun lapangan standar nasional di setiap desa sae ,ayo pak wali bangun lapangan standar nasional di setiap desa sae,"['ayo', 'pak', 'wali', 'bangun', 'lapangan', 'standar', 'nasional', 'di', 'setiap', 'desa', 'sae']","['ayo', 'wali', 'bangun', 'lapangan', 'standar', 'nasional', 'desa', 'sae']",ayo wali bangun lapang standar nasional desa sae,ayo pak wali bangun lapangan standar nasional di setiap desa sae
2025-06-10,16:21:00,mohammadmuchlish,1,"sisir parah pak , pean pirsani lek sore arek arek sak pirang pirang dulin nang lapangan sisir kena asap , begitu pula sekolahan sekolahan madrasah perumahan parah pokoke 🙏",sisir parah pak  pean pirsani lek sore arek arek sak pirang pirang dulin nang lapangan sisir kena asap  begitu pula sekolahan sekolahan madrasah perumahan parah pokoke ,sisir parah pak  pean pirsani lek sore arek arek sak pirang pirang dulin nang lapangan sisir kena asap  begitu pula sekolahan sekolahan madrasah perumahan parah pokoke ,sisir parah pak pean pirsani lek sore arek arek sak pirang pirang dulin nang lapangan sisir kena asap begitu pula sekolahan sekolahan madrasah perumahan parah pokoke,"['sisir', 'parah', 'pak', 'pean', 'pirsani', 'lek', 'sore', 'arek', 'arek', 'sak', 'pirang', 'pirang', 'dulin', 'nang', 'lapangan', 'sisir', 'kena', 'asap', 'begitu', 'pula', 'sekolahan', 'sekolahan', 'madrasah', 'perumahan', 'parah', 'pokoke']","['sisir', 'parah', 'pean', 'pirsani', 'lek', 'sore', 'arek', 'arek', 'sak', 'pirang', 'pirang', 'dulin', 'nang', 'lapangan', 'sisir', 'kena', 'asap', 'sekolahan', 'sekolahan', 'madrasah', 'perumahan', 'parah', 'pokoke']",sisir parah pean pirsani lek sore arek arek sak pirang pirang dulin nang lapang sisir kena asap sekolah sekolah madrasah rumah parah pokoke,sisir parah pak pean pirsani lek sore arek arek sak pirang pirang dulin nang lapangan sisir kena asap begitu pula sekolahan sekolahan madrasah perumahan parah pokoke
2025-06-16,20:56:00,saifudinalbuchori,0,"info loker dong pak,",info loker dong pak,info loker dong pak,info loker dong pak,"['info', 'loker', 'dong', 'pak']","['info', 'loker']",info loker,info loker dong pak
2025-06-16,16:39:00,arief.widodo86,1,apa bedanya yahhh....rapatnya tetap exlusive....meja kursi dan lainnya....gak penting yg penting seperti kang Dedi No teori langsung eksekusi,apa bedanya yahhhrapatnya tetap exlusivemeja kursi dan lainnyagak penting yg penting seperti kang Dedi No teori langsung eksekusi,apa bedanya yahhhrapatnya tetap exlusivemeja kursi dan lainnyagak penting yg penting seperti kang dedi no teori langsung eksekusi,apa bedanya yahhhrapatnya tetap exlusivemeja kursi dan lainnyagak penting yang penting seperti kang dedi no teori langsung eksekusi,"['apa', 'bedanya', 'yahhhrapatnya', 'tetap', 'exlusivemeja', 'kursi', 'dan', 'lainnyagak', 'penting', 'yang', 'penting', 'seperti', 'kang', 'dedi', 'no', 'teori', 'langsung', 'eksekusi']","['bedanya', 'yahhhrapatnya', 'exlusivemeja', 'kursi', 'lainnyagak', 'kang', 'dedi', 'no', 'teori', 'langsung', 'eksekusi']",beda yahhhrapatnya exlusivemeja kursi lainnyagak kang dedi no teori langsung eksekusi,apa bedanya yahhhrapatnya tetap exlusivemeja kursi dan lainnyagak penting yg penting seperti kang dedi no teori langsung eksekusi
2025-06-10,21:43:00,yoenkehandra,1,sampah harus segera selesai,sampah harus segera selesai,sampah harus segera selesai,sampah harus segera selesai,"['sampah', 'harus', 'segera', 'selesai']","['sampah', 'selesai']",sampah selesai,sampah harus segera selesai
2025-06-10,19:26:00,jonojono316,1,semoga cepat teratasi masalah sampah,semoga cepat teratasi masalah sampah,semoga cepat teratasi masalah sampah,semoga cepat teratasi masalah sampah,"['semoga', 'cepat', 'teratasi', 'masalah', 'sampah']","['semoga', 'cepat', 'teratasi', 'sampah']",moga cepat atas sampah,semoga cepat teratasi masalah sampah
2025-06-09,21:33:00,ariejayanti,2,semangat pak batu sae,semangat pak batu sae,semangat pak batu sae,semangat pak batu sae,"['semangat', 'pak', 'batu', 'sae']","['semangat', 'batu', 'sae']",semangat batu sae,semangat pak batu sae
2025-06-10,09:27:00,suwitojoyonegoro,1,"Dosa masa lalu akibatnya saat ini, .. semoga sehat, banyak rezeki dan sukses selalu dalam segala hal..",Dosa masa lalu akibatnya saat ini  semoga sehat banyak rezeki dan sukses selalu dalam segala hal,dosa masa lalu akibatnya saat ini  semoga sehat banyak rezeki dan sukses selalu dalam segala hal,dosa masa lalu akibatnya saat ini semoga sehat banyak rezeki dan sukses selalu dalam segala hal,"['dosa', 'masa', 'lalu', 'akibatnya', 'saat', 'ini', 'semoga', 'sehat', 'banyak', 'rezeki', 'dan', 'sukses', 'selalu', 'dalam', 'segala', 'hal']","['dosa', 'akibatnya', 'semoga', 'sehat', 'rezeki', 'sukses']",dosa akibat moga sehat rezeki sukses,dosa masa lalu akibatnya saat ini semoga sehat banyak rezeki dan sukses selalu dalam segala hal
2025-06-10,08:54:00,wanjudomi1,1,ayo cak tuntaskan masalah sampah njenegan penyelamat batu🙏,ayo cak tuntaskan masalah sampah njenegan penyelamat batu,ayo cak tuntaskan masalah sampah njenegan penyelamat batu,ayo cak tuntaskan masalah sampah njenegan penyelamat batu,"['ayo', 'cak', 'tuntaskan', 'masalah', 'sampah', 'njenegan', 'penyelamat', 'batu']","['ayo', 'cak', 'tuntaskan', 'sampah', 'njenegan', 'penyelamat', 'batu']",ayo cak tuntas sampah njenegan selamat batu,ayo cak tuntaskan masalah sampah njenegan penyelamat batu
2025-06-10,06:34:00,empusupo.official,1,🔥🔥🔥🔥❤❤❤❤,,,,[],[],,
2025-06-10,05:19:00,nuraliyuna,1,ManntaPKB pak wali lanjutkan rapat di lapangan tempat masalah SAE SAE SAE,ManntaPKB pak wali lanjutkan rapat di lapangan tempat masalah SAE SAE SAE,manntapkb pak wali lanjutkan rapat di lapangan tempat masalah sae sae sae,manntapkb pak wali lanjutkan rapat di lapangan tempat masalah sae sae sae,"['manntapkb', 'pak', 'wali', 'lanjutkan', 'rapat', 'di', 'lapangan', 'tempat', 'masalah', 'sae', 'sae', 'sae']","['manntapkb', 'wali', 'lanjutkan', 'rapat', 'lapangan', 'sae', 'sae', 'sae']",manntapkb wali lanjut rapat lapang sae sae sae,manntapkb pak wali lanjutkan rapat di lapangan tempat masalah sae sae sae
2025-07-01,17:30:00,h2410870,1,setuju pokok guduk berot,setuju pokok guduk berot,setuju pokok guduk berot,setuju pokok guduk berot,"['setuju', 'pokok', 'guduk', 'berot']","['setuju', 'pokok', 'guduk', 'berot']",tuju pokok guduk berot,setuju pokok guduk berot
2025-07-03,13:32:00,ayu9802,0,pkoknya sae tenan,pkoknya sae tenan,pkoknya sae tenan,pokoknya sae tenan,"['pokoknya', 'sae', 'tenan']","['pokoknya', 'sae', 'tenan']",pokok sae tenan,pkoknya sae tenan
2025-07-01,21:29:00,vlogdjalanan,0,setuju banget pkoke,setuju banget pkoke,setuju banget pkoke,setuju banget pkoke,"['setuju', 'banget', 'pkoke']","['setuju', 'banget', 'pkoke']",tuju banget pkoke,setuju banget pkoke
2025-07-01,20:41:00,opet_mangan,0,aku Nok kono mas,aku Nok kono mas,aku nok kono mas,aku nok kono mas,"['aku', 'nok', 'kono', 'mas']","['nok', 'kono', 'mas']",nok kono mas,aku nok kono mas
2025-07-01,21:09:00,amn_0140,0,lawasan saeee,lawasan saeee,lawasan saeee,lawasan saeee,"['lawasan', 'saeee']","['lawasan', 'saeee']",lawas saeee,lawasan saeee
